----------------ATORCH LOAD_Tester Software----------------
------------------CL24/BW150/BW600/DL150-------------------
----------------ATORCH LOAD_Tester Software----------------
DATE,VOLTAGE(V),CURRENT(A),POWER(W),RESISTANCE(Ω),E_QUANTITY(Wh),E_CAPACITY(mAh),NTC_TEMP(℃),CPU_TEMP(℃),MOS_TEMP(℃),FAN_SPEED(RPM),
2026-07-06_17:32:04,22.179001,-5.004000,110.997002,4.435,77.529,3625.418,-34.999,35.0,79.093,100
2026-07-06_17:32:05,22.179001,-5.001000,110.933998,4.434,77.560,3626.807,-34.999,35.0,79.093,100
2026-07-06_17:32:06,22.176001,-5.001000,110.927002,4.437,77.591,3628.198,-34.999,35.0,79.093,100
2026-07-06_17:32:07,22.177999,-4.999000,110.897003,4.438,77.622,3629.586,-34.999,35.0,79.093,100
2026-07-06_17:32:08,22.174000,-5.003000,110.952003,4.434,77.653,3630.974,-34.999,35.0,79.093,100
2026-07-06_17:32:09,22.172001,-5.000000,110.885002,4.436,77.683,3632.363,-34.999,35.0,79.411,100
2026-07-06_17:32:10,22.173000,-4.998000,110.850998,4.435,77.714,3633.751,-34.999,35.0,79.411,100
2026-07-06_17:32:11,22.171000,-4.998000,110.829002,4.431,77.745,3635.141,-34.999,35.0,79.411,100
2026-07-06_17:32:12,22.167999,-4.997000,110.789001,4.434,77.776,3636.530,-34.999,35.0,79.411,100
2026-07-06_17:32:13,22.166000,-4.997000,110.788002,4.434,77.807,3637.919,-34.999,35.0,79.411,100
2026-07-06_17:32:14,22.167000,-5.000000,110.863998,4.434,77.837,3639.307,-34.999,35.0,79.411,100
2026-07-06_17:32:15,22.159000,-5.001000,110.853996,4.432,77.868,3640.695,-34.999,35.0,79.411,100
2026-07-06_17:32:16,22.158001,-4.999000,110.789001,4.433,77.899,3642.085,-34.999,35.0,79.411,100
2026-07-06_17:32:17,22.160000,-5.000000,110.815002,4.430,77.930,3643.474,-34.999,35.0,79.411,100
2026-07-06_17:32:18,22.153999,-5.002000,110.838997,4.430,77.961,3644.863,-34.999,35.0,79.728,100
2026-07-06_17:32:19,22.158001,-4.999000,110.778000,4.429,77.991,3646.251,-34.999,35.0,79.728,100
2026-07-06_17:32:20,22.153999,-5.000000,110.791000,4.431,78.022,3647.640,-34.999,35.0,79.728,100
2026-07-06_17:32:21,22.152000,-5.002000,110.815002,4.430,78.053,3649.029,-34.999,35.0,79.728,100
2026-07-06_17:32:22,22.150999,-4.999000,110.761002,4.430,78.084,3650.417,-34.999,35.0,79.728,100
2026-07-06_17:32:23,22.149000,-5.001000,110.789001,4.429,78.114,3651.806,-34.999,35.0,79.728,100
2026-07-06_17:32:24,22.149000,-5.003000,110.836998,4.429,78.145,3653.196,-34.999,35.0,79.728,100
2026-07-06_17:32:25,22.146999,-5.000000,110.762001,4.431,78.176,3654.584,-34.999,35.0,79.728,100
2026-07-06_17:32:26,22.146999,-5.001000,110.763000,4.429,78.207,3655.973,-34.999,35.0,79.728,100
2026-07-06_17:32:27,22.143999,-4.999000,110.724998,4.428,78.237,3657.361,-34.999,35.0,79.728,100
2026-07-06_17:32:28,22.143999,-5.001000,110.765999,4.426,78.268,3658.750,-34.999,35.0,79.728,100
2026-07-06_17:32:29,22.141001,-4.998000,110.674004,4.426,78.299,3660.139,-34.999,35.0,79.728,100
2026-07-06_17:32:30,22.141001,-4.998000,110.689003,4.430,78.330,3661.527,-34.999,35.0,79.728,100
2026-07-06_17:32:31,22.138000,-5.000000,110.704002,4.427,78.360,3662.917,-34.999,35.0,79.728,100
2026-07-06_17:32:32,22.136000,-4.999000,110.675003,4.429,78.391,3664.305,-34.999,35.0,79.728,100
2026-07-06_17:32:33,22.136000,-5.001000,110.705002,4.427,78.422,3665.695,-34.999,35.0,79.728,100
2026-07-06_17:32:34,22.135000,-4.999000,110.676003,4.429,78.453,3667.083,-34.999,35.0,79.728,100
2026-07-06_17:32:35,22.132999,-5.000000,110.685997,4.427,78.483,3668.472,-34.999,35.0,79.728,100
2026-07-06_17:32:36,22.132000,-5.000000,110.682999,4.424,78.514,3669.860,-34.999,35.0,79.728,100
2026-07-06_17:32:37,22.131001,-5.000000,110.676003,4.425,78.545,3671.249,-34.999,35.0,79.728,100
2026-07-06_17:32:38,22.127001,-4.998000,110.616997,4.426,78.576,3672.639,-34.999,35.0,79.728,100
2026-07-06_17:32:39,22.127001,-4.999000,110.632004,4.424,78.606,3674.027,-34.999,35.0,79.728,100
2026-07-06_17:32:40,22.125999,-5.002000,110.706001,4.422,78.637,3675.416,-34.999,35.0,79.728,100
2026-07-06_17:32:41,22.125999,-5.001000,110.678001,4.428,78.668,3676.804,-34.999,35.0,79.728,100
2026-07-06_17:32:42,22.120001,-5.001000,110.647003,4.424,78.698,3678.193,-34.999,35.0,79.728,100
2026-07-06_17:32:43,22.121000,-4.999000,110.601997,4.427,78.729,3679.582,-34.999,35.0,79.728,100
2026-07-06_17:32:44,22.118000,-4.999000,110.597000,4.423,78.760,3680.971,-34.999,35.0,79.728,100
2026-07-06_17:32:45,22.115000,-4.999000,110.570999,4.421,78.791,3682.359,-34.999,35.0,79.728,100
